image_path,embedding
DATA\merged\pexels-244411608-18280873.jpg,"[0.44911450147628784, 0.5957661867141724, 0.008251858875155449, 0.7683213949203491, 0.13691982626914978, 0.42230162024497986, 0.4567718803882599, 0.32238906621932983, 1.724645972251892, 0.04646525904536247, 1.3136488199234009, 0.051264066249132156, 0.19148004055023193, 1.001587152481079, 1.095030426979065, 0.32357215881347656, 0.06195536255836487, 0.07070596516132355, 1.0628154277801514, 0.6838823556900024, 0.14216171205043793, 0.25169920921325684, 0.8145651817321777, 1.962298035621643, 0.10608495771884918, 1.0434819459915161, 1.5101805925369263, 0.18694326281547546, 0.6552900075912476, 0.053468529134988785, 1.478453516960144, 0.45523351430892944, 0.10788292437791824, 0.15480001270771027, 0.5443103909492493, 0.059235308319330215, 1.6330949068069458, 1.149053692817688, 1.5016636848449707, 0.04497475177049637, 1.6032624244689941, 3.429250955581665, 2.6005165576934814, 1.4332972764968872, 1.151053786277771, 0.6429269909858704, 0.22256381809711456, 2.2241764068603516, 0.688422679901123, 0.0035309731028974056, 0.7712863087654114, 0.1648373305797577, 0.22352230548858643, 0.0, 0.4680120050907135, 1.0448027849197388, 0.20498277246952057, 1.457961916923523, 0.12752224504947662, 0.10456911474466324, 0.05758468434214592, 1.07303786277771, 0.2587328553199768, 0.7734901309013367, 0.900135338306427, 0.030295830219984055, 1.289773941040039, 0.0, 0.39673006534576416, 0.08801200240850449, 0.38341331481933594, 0.10158196091651917, 0.0370730422437191, 0.7780863046646118, 1.3273290395736694, 0.20790359377861023, 0.1131475567817688, 0.4814642369747162, 0.0018304605036973953, 0.5626242756843567, 0.004399348050355911, 1.305485486984253, 0.8490687608718872, 2.030386209487915, 0.41256943345069885, 1.7300032377243042, 0.7074360847473145, 0.008456865325570107, 0.6417040228843689, 0.04205695539712906, 0.9306673407554626, 0.2962719798088074, 0.23364272713661194, 0.6353755593299866, 0.2405722439289093, 0.11785955727100372, 1.604578971862793, 0.3152909278869629, 0.9131041765213013, 1.8388824462890625, 0.460637629032135, 0.37192001938819885, 0.030002543702721596, 1.347251534461975, 1.2061561346054077, 0.11075936257839203, 3.2863569259643555, 2.4809296131134033, 1.1467751264572144, 1.0210269689559937, 0.6945815682411194, 0.0361383780837059, 0.16302749514579773, 0.40225687623023987, 1.7308027744293213, 1.0348291397094727, 1.0138050317764282, 0.03765026479959488, 0.4645669162273407, 0.9742372632026672, 0.5681803822517395, 0.1658131331205368, 0.8266240358352661, 1.0318999290466309, 1.016879677772522, 0.17396342754364014, 0.7705521583557129, 0.27947771549224854, 1.9298597574234009, 0.08390472084283829, 0.18446922302246094, 0.8107223510742188, 0.31793782114982605, 0.0030099640134721994, 0.8136383295059204, 0.5688906908035278, 1.184903621673584, 1.5561487674713135, 2.3903861045837402, 0.14944703876972198, 0.3229644000530243, 0.22310033440589905, 1.417819619178772, 0.8361793756484985, 0.9868786334991455, 0.6663859486579895, 0.45852088928222656, 0.10536597669124603, 0.004355879500508308, 0.07940761744976044, 0.3146704137325287, 0.9648312926292419, 0.7470520734786987, 1.445493459701538, 1.3338837623596191, 0.3638651371002197, 0.41781488060951233, 0.1933227777481079, 0.37585940957069397, 1.3784091472625732, 0.2568446397781372, 1.0984063148498535, 0.4043157994747162, 0.006055179517716169, 0.00645128870382905, 0.2548152506351471, 1.3879790306091309, 0.1913829743862152, 0.46762681007385254, 2.519808769226074, 0.1819273680448532, 1.0708436965942383, 0.4915778636932373, 0.02231755293905735, 0.264675110578537, 1.5197347402572632, 1.6944080591201782, 0.29918399453163147, 0.04005299136042595, 0.19813892245292664, 0.5434906482696533, 0.568668782711029, 0.15363943576812744, 0.9041529893875122, 1.8867886066436768, 0.47132211923599243, 1.6512937545776367, 0.9357655048370361, 0.4938049018383026, 0.4022786021232605, 0.28084638714790344, 0.6454153060913086, 3.3263325691223145, 0.04442315176129341, 2.2909457683563232, 2.200667142868042, 2.5662758350372314, 0.2870137393474579, 1.5948184728622437, 0.0, 2.0195772647857666, 0.9184191823005676, 0.30268779397010803, 0.4709327220916748, 0.5431843400001526, 0.5956200361251831, 1.3081783056259155, 0.2702409625053406, 0.3340509235858917, 0.3002937436103821, 0.00924066361039877, 0.03442750871181488, 1.4895437955856323, 0.5220816135406494, 1.955336570739746, 0.21402840316295624, 0.1686553955078125, 1.166560411453247, 0.08024025708436966, 1.2940418720245361, 1.1706496477127075, 0.5375604629516602, 0.8349739909172058, 0.01529651042073965, 0.6117737293243408, 0.2725512683391571, 0.6919476389884949, 0.18914997577667236, 2.622636556625366, 1.0699982643127441, 0.9074452519416809, 0.3947320580482483, 0.5070393681526184, 0.8063565492630005, 0.8429116010665894, 0.7829826474189758, 2.5475077629089355, 0.24516405165195465, 1.3468403816223145, 1.2067897319793701, 0.8722183108329773, 0.1324012130498886, 0.08701559901237488, 0.9526265859603882, 1.4995518922805786, 0.0, 1.2242430448532104, 2.1351141929626465, 1.2391444444656372, 1.8583154678344727, 0.007021067664027214, 0.23320992290973663, 0.0, 0.3467544913291931, 0.12520864605903625, 0.0025758377742022276, 0.49949997663497925, 0.08250023424625397, 1.1403980255126953, 2.950411081314087, 0.7911652326583862, 0.21230246126651764, 0.5783435702323914, 1.0607346296310425, 0.1428045630455017, 0.8628581166267395, 0.6387909054756165, 1.6198854446411133, 1.5396965742111206, 1.1852772235870361, 2.1471574306488037, 0.04545523226261139, 1.534188985824585, 0.5720988512039185, 0.31733980774879456, 2.262817144393921, 0.03579204902052879, 0.8116876482963562, 0.30745843052864075, 0.21321460604667664, 0.3242635130882263, 1.0427570343017578, 1.8218095302581787, 1.2012587785720825, 0.009271478280425072, 0.38855934143066406, 0.03833598643541336, 1.0672318935394287, 0.6298954486846924, 0.22162458300590515, 0.5801505446434021, 0.08761684596538544, 0.26414239406585693, 0.852067768573761, 0.6581368446350098, 0.4144621789455414, 0.2374662458896637, 0.251382052898407, 0.1400274932384491, 1.9536350965499878, 0.6514200568199158, 0.8401486277580261, 0.5965443849563599, 0.8026453256607056, 2.9037930965423584, 2.594189405441284, 0.816440761089325, 0.016208777204155922, 0.5275843739509583, 1.8757271766662598, 0.016632623970508575, 0.9695127010345459, 0.8491539359092712, 1.0893601179122925, 0.0, 0.34625154733657837, 0.0039628599770367146, 0.6318366527557373, 2.8045027256011963, 0.7268670797348022, 0.38932013511657715, 0.0003861772711388767, 0.8543980121612549, 0.2020595520734787, 0.08878081291913986, 0.5072761178016663, 1.6756998300552368, 1.230654239654541, 0.035059601068496704, 1.208548665046692, 2.5086915493011475, 0.24742814898490906, 0.010116497054696083, 0.7461705207824707, 0.19976630806922913, 1.4702167510986328, 1.1814231872558594, 0.7855011224746704, 1.4325617551803589, 1.0541205406188965, 0.02945515513420105, 0.8766957521438599, 1.4384790658950806, 2.0345516204833984, 0.2877103090286255, 0.02976577915251255, 0.7479687333106995, 0.35957619547843933, 0.9761784672737122, 2.340785503387451, 0.09934533387422562, 0.010564957745373249, 0.06964889168739319, 0.12150739878416061, 1.0452332496643066, 0.3825380802154541, 0.5519800186157227, 0.10242251306772232, 0.04477252811193466, 0.0, 0.5404578447341919, 0.3590713143348694, 0.019277527928352356, 0.08846881240606308, 1.0823116302490234, 0.29988372325897217, 0.021656833589076996, 0.7041354179382324, 1.4368590116500854, 0.43527618050575256, 0.8314392566680908, 0.027178004384040833, 0.022919002920389175, 2.673722267150879, 0.433399498462677, 0.7839106917381287, 0.8729871511459351, 0.4558657109737396, 1.148687720298767, 0.3572487235069275, 1.168890118598938, 0.7119274735450745, 1.4324191808700562, 0.13448640704154968, 0.16088759899139404, 2.095215082168579, 0.5056067705154419, 0.25646084547042847, 0.7037912607192993, 0.3925081491470337, 0.5343148112297058, 0.06716783344745636, 0.32654041051864624, 0.09888137876987457, 0.914713978767395, 0.6074311137199402, 1.5988872051239014, 0.09320474416017532, 0.7034240961074829, 0.04486381262540817, 0.9990027546882629, 0.21471580862998962, 0.22276775538921356, 0.0027471743524074554, 2.03300142288208, 0.022438623011112213, 1.2970353364944458, 0.17176690697669983, 4.516005039215088, 0.7036656737327576, 0.006910073570907116, 0.3877542316913605, 0.22331884503364563, 1.4396626949310303, 0.27753978967666626, 0.8853300213813782, 0.6464966535568237, 0.36829468607902527, 0.021382123231887817, 0.15961787104606628, 0.03354490175843239, 0.0462963730096817, 0.4508102536201477, 2.2004451751708984, 1.3365281820297241, 0.2274276167154312, 0.6553566455841064, 0.7005649209022522, 2.353816509246826, 0.19230139255523682, 0.8187092542648315, 0.00783644150942564, 1.4899154901504517, 0.4502001404762268, 0.3527865409851074, 0.009487008675932884, 1.7772783041000366, 2.477044105529785, 0.8434875011444092, 0.9770419597625732, 0.9639869928359985, 0.552169144153595, 2.776935577392578, 0.053708139806985855, 0.6012170910835266, 0.045567817986011505, 2.142388105392456, 0.1917687952518463, 0.954756498336792, 0.16459645330905914, 1.6720184087753296, 0.29994848370552063, 0.14533069729804993, 0.09283459186553955, 0.7968459725379944, 0.028445210307836533, 2.030366897583008, 1.2382904291152954, 0.2777143120765686, 0.9093549847602844, 2.007190704345703, 0.25023627281188965, 1.10152006149292, 0.5368533134460449, 0.05312399938702583, 0.135498508810997, 0.006443188525736332, 0.31606143712997437, 1.1149725914001465, 0.8030136823654175, 0.05603715404868126, 0.1044558510184288, 1.3812429904937744, 0.05198070406913757, 0.3384530544281006, 1.481834888458252, 0.5272689461708069, 0.011738958768546581, 0.17534585297107697, 1.1732959747314453, 0.8299135565757751, 1.1730666160583496, 1.9487099647521973, 0.05083813890814781, 1.2171885967254639, 0.6223953366279602, 0.14459428191184998, 0.1110200509428978, 0.5767191648483276, 1.5495041608810425, 0.40225833654403687, 1.4619635343551636, 0.9567800164222717, 1.121282935142517, 1.8883769512176514, 0.6268960237503052, 0.23935173451900482, 0.14892259240150452, 0.14748896658420563, 1.3089704513549805, 2.5419869422912598, 1.249089241027832, 0.029276590794324875, 0.5446943640708923, 0.5938763618469238, 2.7649800777435303, 4.0644073486328125, 0.11598532646894455, 0.3321670591831207, 0.5748050808906555, 0.009803781285881996, 1.5196583271026611]"
DATA\merged\pexels-aditya-aiyar-615049-1407354.jpg,"[1.8268245458602905, 1.0001031160354614, 0.8246749043464661, 0.45950940251350403, 0.8320989608764648, 0.1767539232969284, 1.232863187789917, 0.38980230689048767, 1.5520738363265991, 0.018171681091189384, 0.9708407521247864, 1.1161450147628784, 1.659724473953247, 0.3666713237762451, 2.1908905506134033, 0.276897668838501, 0.11010047048330307, 1.0853463411331177, 0.12601421773433685, 1.3837300539016724, 0.7652915716171265, 0.152568519115448, 0.39774778485298157, 3.725076675415039, 1.9151437282562256, 1.2432966232299805, 0.9275673627853394, 0.1335115283727646, 0.19216424226760864, 2.365919351577759, 0.7361338138580322, 0.26162099838256836, 0.6880576610565186, 0.7997605204582214, 0.7719725966453552, 0.13587123155593872, 2.2124431133270264, 0.8084754347801208, 2.1662559509277344, 0.012729165144264698, 0.7902368307113647, 2.6125199794769287, 2.4016873836517334, 0.33570683002471924, 5.327350616455078, 1.9494690895080566, 0.7707534432411194, 1.4474308490753174, 0.8762685060501099, 1.151719570159912, 0.04263937100768089, 0.1311996430158615, 0.17893536388874054, 0.3559136390686035, 2.605752944946289, 0.26016759872436523, 0.5300158858299255, 0.3147965371608734, 1.0733591318130493, 2.740734815597534, 0.2648817300796509, 1.2686363458633423, 0.264891654253006, 3.0692172050476074, 0.9735145568847656, 0.00859332550317049, 0.17507381737232208, 1.451813817024231, 0.47240567207336426, 0.716774582862854, 2.7614972591400146, 0.29733267426490784, 1.7942147254943848, 0.6957454085350037, 1.889446496963501, 0.47363710403442383, 0.8072668313980103, 0.027864132076501846, 1.053198218345642, 3.6524128913879395, 0.5271862149238586, 2.4997501373291016, 2.6368508338928223, 0.1526627242565155, 0.6829273700714111, 1.9080944061279297, 0.029959911480545998, 0.9012782573699951, 2.060861110687256, 1.4040287733078003, 1.0027258396148682, 0.9128674864768982, 1.4834004640579224, 0.45984217524528503, 2.3738338947296143, 0.057434529066085815, 1.3254050016403198, 0.06630922853946686, 0.1728539615869522, 1.3605114221572876, 0.5660489797592163, 0.2633667588233948, 3.7084929943084717, 2.4444751739501953, 2.586886405944824, 0.7793366312980652, 1.1912546157836914, 6.148900032043457, 1.8526742458343506, 1.4786757230758667, 0.02548518404364586, 1.2213770151138306, 1.6206914186477661, 0.9057276248931885, 0.5110571384429932, 2.131938934326172, 1.4011893272399902, 0.25934046506881714, 1.4067596197128296, 0.10129740834236145, 1.1916404962539673, 0.18245325982570648, 1.833116054534912, 0.0, 0.0, 0.024222947657108307, 0.43870964646339417, 0.03599698841571808, 2.049668550491333, 1.033782958984375, 0.8097327351570129, 1.097103476524353, 3.172285318374634, 0.8596380352973938, 0.9076930284500122, 0.6489191055297852, 1.3347902297973633, 0.09076928347349167, 0.2622204124927521, 0.23547804355621338, 1.510884165763855, 0.4865063726902008, 0.4955165982246399, 1.1098544597625732, 1.3963193893432617, 0.23970751464366913, 0.0002689927350729704, 3.0998623371124268, 0.6523488759994507, 0.7866384387016296, 0.2921651601791382, 0.6987276077270508, 1.2353997230529785, 0.22883091866970062, 0.8897048234939575, 1.374970555305481, 0.5938316583633423, 0.2922138571739197, 0.19297191500663757, 0.6828877925872803, 0.25465038418769836, 0.018469370901584625, 0.9732229113578796, 0.05947529152035713, 1.6363821029663086, 0.036170754581689835, 1.0261849164962769, 0.1831529140472412, 0.9120053648948669, 0.6500058174133301, 0.4806268513202667, 1.6697862148284912, 0.07352514564990997, 1.9858673810958862, 0.11423613876104355, 1.837080717086792, 0.29765626788139343, 0.44675785303115845, 2.048656940460205, 1.246329426765442, 0.708075225353241, 0.2074946016073227, 0.44033798575401306, 2.0377378463745117, 0.7816845774650574, 0.26392874121665955, 0.8451412916183472, 1.6036092042922974, 0.22116991877555847, 1.694593906402588, 0.17460662126541138, 0.09662319719791412, 0.32684004306793213, 0.4082876443862915, 3.089515209197998, 0.9554018378257751, 0.47980716824531555, 0.2730596959590912, 0.26893746852874756, 0.3458292782306671, 1.3321011066436768, 0.8527132272720337, 0.36985522508621216, 0.13601990044116974, 0.07182470709085464, 4.514163494110107, 0.6129592657089233, 0.38046374917030334, 1.2751065492630005, 0.4821431338787079, 2.034060001373291, 2.7119498252868652, 0.38080689311027527, 2.890833616256714, 0.8973662853240967, 0.2096928358078003, 0.6667634844779968, 0.3756943941116333, 2.6965909004211426, 0.12567508220672607, 0.48279932141304016, 0.13237814605236053, 0.7691774368286133, 2.4752042293548584, 1.942184567451477, 0.2628762722015381, 1.2899123430252075, 0.8250085711479187, 1.948280930519104, 0.6568590998649597, 6.224699020385742, 1.2501405477523804, 1.9449244737625122, 1.6174440383911133, 2.1766598224639893, 0.20530344545841217, 1.226309061050415, 0.5230266451835632, 0.6906262040138245, 1.9036438465118408, 0.4495132267475128, 1.2728103399276733, 1.57936692237854, 3.372220516204834, 1.4180057048797607, 1.2316113710403442, 2.134096622467041, 1.9510934352874756, 1.970261812210083, 0.4969969093799591, 0.9841670393943787, 0.3385029733181, 0.1391533762216568, 2.1893832683563232, 0.10223355889320374, 0.6972449421882629, 1.2893354892730713, 1.7872180938720703, 0.9725803732872009, 2.1762797832489014, 0.39503589272499084, 1.007347583770752, 0.26269757747650146, 0.8610864877700806, 0.5488881468772888, 0.6942012310028076, 0.01402550283819437, 0.6851341724395752, 3.202371597290039, 0.9910995364189148, 1.0731573104858398, 0.41404402256011963, 1.016084909439087, 0.2933002710342407, 0.09423690289258957, 2.453556537628174, 0.44912073016166687, 1.1372078657150269, 0.01953420788049698, 0.8748325705528259, 0.0, 0.7097787857055664, 0.022001348435878754, 0.40734460949897766, 0.20350053906440735, 0.539054811000824, 1.5678361654281616, 0.49856138229370117, 0.19953295588493347, 0.6276699900627136, 1.874372959136963, 1.222062110900879, 0.536890983581543, 0.25666579604148865, 0.9835416674613953, 0.4273707866668701, 1.4476357698440552, 0.48476549983024597, 0.40943607687950134, 0.6045002341270447, 0.7977437376976013, 0.37569135427474976, 0.07594365626573563, 0.0598008893430233, 2.8374385833740234, 1.5426652431488037, 0.1354871541261673, 0.18675391376018524, 1.0841237306594849, 0.12840700149536133, 0.21016046404838562, 0.14829492568969727, 1.7995613813400269, 1.4692089557647705, 0.748975932598114, 3.8231799602508545, 0.7999575138092041, 1.1396174430847168, 0.7388126850128174, 0.6503636837005615, 0.2117413431406021, 1.9265594482421875, 0.7029065489768982, 0.05274161696434021, 0.08199603110551834, 0.8470670580863953, 3.908834934234619, 0.9754140377044678, 0.8254991769790649, 0.5863770246505737, 3.2431647777557373, 0.028691360726952553, 0.3136635720729828, 3.2800393104553223, 0.07017736881971359, 2.131344795227051, 1.2670037746429443, 0.169158935546875, 2.0329999923706055, 0.6833106279373169, 0.8352048993110657, 0.5805932879447937, 1.4148029088974, 2.06685209274292, 2.2032077312469482, 0.0419468991458416, 0.33245688676834106, 0.43292683362960815, 0.39820146560668945, 2.94807767868042, 0.1941440999507904, 0.06949520856142044, 0.0, 1.1172773838043213, 1.4540948867797852, 0.7509192824363708, 0.8722851872444153, 0.171974316239357, 0.16624890267848969, 0.603675365447998, 2.0665078163146973, 2.8636562824249268, 0.007988151162862778, 0.9032257199287415, 0.5532644391059875, 0.5309882164001465, 0.0, 1.8976863622665405, 0.26488396525382996, 0.6298293471336365, 0.7301726341247559, 0.15343047678470612, 0.3839978575706482, 0.7925639748573303, 0.0012507146457210183, 0.12878811359405518, 1.6429197788238525, 0.19095902144908905, 1.4092828035354614, 0.8173311352729797, 0.04989170655608177, 0.21658051013946533, 0.4157315492630005, 0.8103304505348206, 0.7181177139282227, 0.058957356959581375, 0.16151303052902222, 0.9029108881950378, 0.43711039423942566, 0.44891980290412903, 0.0, 0.2946814000606537, 0.37958529591560364, 0.059605762362480164, 0.0, 1.2193447351455688, 0.2041584849357605, 0.17882245779037476, 1.320006251335144, 0.799452006816864, 0.4844633936882019, 2.845524311065674, 0.9857550859451294, 0.8219298720359802, 0.6260303258895874, 1.1897634267807007, 0.3049224019050598, 0.8246344923973083, 2.3142051696777344, 1.151310920715332, 0.1911962926387787, 1.4267069101333618, 0.00453177047893405, 1.7390004396438599, 3.6376399993896484, 1.7638605833053589, 1.1297388076782227, 1.789871096611023, 1.131117582321167, 2.8434815406799316, 0.07291267812252045, 0.5516114234924316, 0.7220484018325806, 0.7789823412895203, 0.05913517251610756, 0.6252331733703613, 0.35277873277664185, 0.1596820205450058, 2.3976941108703613, 0.5406863689422607, 1.9822499752044678, 2.9129810333251953, 0.04048170521855354, 1.9745255708694458, 1.7861673831939697, 0.7230359315872192, 1.1512032747268677, 1.641790747642517, 1.9722093343734741, 0.5476433038711548, 0.20020855963230133, 0.3362162411212921, 0.9199119210243225, 0.04601640999317169, 2.3023853302001953, 0.04298962280154228, 1.8341948986053467, 3.748960256576538, 0.8379207253456116, 0.5429608821868896, 0.956176221370697, 0.6551397442817688, 2.216697931289673, 0.8813347220420837, 0.6858580708503723, 0.07143764942884445, 3.1319620609283447, 0.48222360014915466, 0.0, 0.7195370197296143, 0.8853414058685303, 2.6309115886688232, 0.7127413153648376, 0.852398157119751, 1.051849365234375, 1.9631608724594116, 0.20406699180603027, 0.019802134484052658, 1.1266756057739258, 0.443859338760376, 1.564176321029663, 0.12465673685073853, 0.04486260935664177, 0.37379899621009827, 1.0158716440200806, 0.3350062072277069, 0.32809844613075256, 0.1809915006160736, 2.9643523693084717, 0.7727085947990417, 0.026788750663399696, 1.2946956157684326, 1.38483726978302, 1.5520395040512085, 1.908219814300537, 0.27546045184135437, 1.0229369401931763, 1.8373514413833618, 0.28686732053756714, 0.4388420283794403, 2.033440113067627, 1.6902263164520264, 0.9934265613555908, 0.10889023542404175, 1.7165327072143555, 0.025806481018662453, 2.297928810119629, 2.7123544216156006, 0.07403172552585602, 0.6671124696731567, 0.8261261582374573, 0.14960843324661255, 1.05976140499115, 0.3627004325389862, 0.09235233813524246, 2.690570831298828, 0.8962692022323608, 0.07463809847831726, 0.6675545573234558, 0.0013965064426884055, 0.06472312659025192, 1.9493632316589355]"
