image_path,embedding
DATA\merged\pexels-244411608-18280873.jpg,"[1.1645179986953735, -0.641032338142395, 1.359676480293274, 1.0025134086608887, 0.4324339032173157, -1.26084303855896, 0.09570348262786865, -3.0812039375305176, -1.8239974975585938, 2.4298064708709717, -1.7345489263534546, -0.3714032769203186, -0.02243843674659729, 0.5375875234603882, 0.6453461647033691, -0.8296139240264893, -3.5309252738952637, -1.7088232040405273, 0.5951195955276489, 1.629355549812317, 0.23717942833900452, -0.8866704106330872, 0.5050402283668518, 3.524571418762207, 1.761518955230713, -0.7593225240707397, 0.5892524719238281, -3.972780227661133, -1.5187625885009766, -1.6771478652954102, -1.4775841236114502, -1.1088292598724365, 0.2275794893503189, -1.0946022272109985, 1.5105692148208618, -3.067331075668335, 0.42086291313171387, 1.7589747905731201, 0.34645959734916687, -0.6772592067718506, 0.9376472234725952, -0.7303640246391296, 0.1007860004901886, -3.540696859359741, -1.6469688415527344, 0.7689049243927002, -2.3928310871124268, 3.3131279945373535, -0.33742985129356384, 1.0335655212402344, -0.09817057847976685, -3.5255136489868164, 0.4766731262207031, 0.45255088806152344, 0.791140615940094, -1.6059406995773315, -0.18909743428230286, 1.9083640575408936, -0.7070356011390686, -1.1550545692443848, 2.6141130924224854, -1.5962045192718506, 0.09758452326059341, -0.9809088110923767, 0.7100988030433655, -2.106018543243408, -1.2287248373031616, -2.3970038890838623, 0.0666450560092926, 0.7585741281509399, -0.4093553423881531, -0.009013891220092773, 2.016211986541748, 0.7346210479736328, 0.07827302813529968, 2.122321605682373, -0.1302672028541565, 0.3206268846988678, -0.19488605856895447, -0.603882372379303, 0.1971151977777481, -0.9792385101318359, -1.510068655014038, 0.13408277928829193, 2.49151611328125, 1.286073088645935, -0.27172043919563293, -2.043595314025879, -0.5593879222869873, -0.13550901412963867, -1.4768176078796387, -1.2223615646362305, -1.6845808029174805, 0.3648380637168884, 0.18243858218193054, 0.6215910911560059, 0.29084452986717224, -3.164523124694824, 1.6837177276611328, 1.7249786853790283, 3.4359710216522217, 0.3121473789215088, -2.3026602268218994, -1.3343037366867065, -0.15457618236541748, 1.3195472955703735, -0.40738093852996826, -1.4801901578903198, -1.865398645401001, 1.3720180988311768, 1.5247389078140259, -1.3767949342727661, 2.121077299118042, -0.6797838807106018, 3.8817570209503174, -3.3422863483428955, 3.4751429557800293, -0.42639032006263733, -0.8492429256439209, 4.5664544105529785, 0.9922396540641785, 2.7743988037109375, -0.0034612417221069336, 0.588966965675354, 3.7016189098358154, 1.0003911256790161, -3.3070340156555176, 0.5233036279678345, -0.15060123801231384, 0.02661055326461792, -1.1099494695663452, 1.080080509185791, -0.5695026516914368, 3.5750155448913574, -3.090597629547119, 1.3706263303756714, 2.048804998397827, -1.006632685661316, 0.5450413823127747, -1.1777677536010742, -1.9423844814300537, 0.37718823552131653, 1.055942177772522, -0.08689403533935547, -0.5736507177352905, -0.5821771621704102, 0.9611921310424805, -3.102621078491211, 1.5070472955703735, 1.0381743907928467, 1.3040462732315063, 0.8360385298728943, 0.8739104270935059, -0.9473193883895874, -1.816227912902832, 1.7850703001022339, -1.934983491897583, 3.4942219257354736, -1.995753526687622, -0.0028584981337189674, 1.4164501428604126, -1.2111222743988037, 0.0727582573890686, -1.9195754528045654, 1.470238208770752, -0.4138454496860504, -0.712527871131897, 0.9570375084877014, -0.46472346782684326, 2.0857913494110107, -1.2608329057693481, 0.776603639125824, 1.7358694076538086, -3.193373441696167, -0.7053245306015015, 1.8946083784103394, -0.8545885682106018, 0.6393879652023315, 1.306933045387268, -0.5779094696044922, 1.7392195463180542, -0.35798975825309753, -0.0224970281124115, 2.565743923187256, 0.7079594135284424, -1.7232965230941772, 2.62658429145813, -0.7930744886398315, -0.38023310899734497, 1.5090473890304565, -2.4731040000915527, -3.242652416229248, 0.9132067561149597, 1.9287689924240112, 0.7689123749732971, 1.5907630920410156, 1.4220941066741943, 0.48307177424430847, -1.6926863193511963, -3.0466911792755127, -0.09070771932601929, 2.771395444869995, 1.2585060596466064, -2.1819581985473633, 0.7287363409996033, 0.3055262863636017, 1.9939064979553223, 0.4257877767086029, 1.4986650943756104, 0.051330916583538055, -0.7368215322494507, 2.5209782123565674, -1.5377126932144165, 0.883769154548645, -0.34439969062805176, -1.617854118347168, -3.6229453086853027, 0.8524537682533264, -0.09910344332456589, 1.6606453657150269, 1.7178280353546143, 0.9624055624008179, 1.3712642192840576, 4.368021488189697, -0.584507942199707, 2.732867479324341, 2.6948118209838867, -0.353455126285553, 3.150665283203125, -1.6407372951507568, 0.4611799418926239, 0.499461829662323, 0.6591672897338867, 1.6433327198028564, -1.6608595848083496, 1.322437047958374, -1.299452304840088, -3.2954158782958984, -0.3197349011898041, -0.20506255328655243, 0.0562688410282135, -0.199960395693779, -0.794232964515686, -0.02014368772506714, 3.134568691253662, -0.29738497734069824, -3.3961238861083984, 1.927000641822815, 2.207728147506714, -0.14304786920547485, -0.057339295744895935, -0.6682532429695129, 0.7107375264167786, -1.081660270690918, -2.543351411819458, -3.6091196537017822, 0.6126477718353271, -3.988510847091675, -3.1947154998779297, -0.5716248750686646, -0.180095374584198, -0.33543360233306885, 0.8643231391906738, -0.12134626507759094, -0.5670856833457947, -1.1927616596221924, 1.338299036026001, 1.059664011001587, -0.15002524852752686, -0.12572097778320312, -0.2527347803115845, -0.741268515586853, -3.9595704078674316, -1.879934549331665, 2.130666971206665, 1.391658902168274, 0.47384434938430786, -1.0927486419677734, -0.508022129535675, -0.21475718915462494, -1.9445198774337769, -0.6207847595214844, 1.8764162063598633, -2.2386271953582764, 0.5382578372955322, -1.0428493022918701, -1.5433164834976196, 0.9097331762313843, -2.199164867401123, -0.6613051891326904, -0.7156941294670105, 0.5273407697677612, 0.04213044419884682, -2.4018025398254395, 2.39306902885437, 0.9578272104263306, -1.0971187353134155, -2.4435930252075195, 2.497718334197998, 0.006722554564476013, -0.17232194542884827, -1.2058573961257935, 0.5519613027572632, 1.5162034034729004, 0.6540814638137817, 1.6738370656967163, 0.028068095445632935, 1.0928969383239746, -0.9208313226699829, -1.3470158576965332, -1.6305501461029053, -0.8092178702354431, -1.508326530456543, 2.9151668548583984, 0.5373404026031494, 1.0525919198989868, -0.9422712326049805, -0.8673064708709717, -0.5935666561126709, -1.3454620838165283, 1.1993367671966553, -0.9519848823547363, -0.4109913408756256, -2.2029824256896973, 2.8051869869232178, -0.4404413402080536, 1.434403896331787, -0.9122970104217529, -1.2589306831359863, 0.0900813490152359, 1.3480558395385742, 2.4511547088623047, 1.1615989208221436, 2.2174620628356934, -3.5028111934661865, 1.9192872047424316, 0.8164646029472351, 1.1260170936584473, 2.8433687686920166, -1.4982584714889526, 0.7180260419845581, -0.16655033826828003, -0.7063062787055969, 1.1757569313049316, -1.1415824890136719, -0.8679966330528259, -0.42156168818473816, -1.0251233577728271, 1.374192237854004, 0.8177968263626099, 0.8607520461082458, 1.8309824466705322, 3.822477102279663, 2.179598331451416, 2.0985891819000244, 2.1986358165740967, 0.2664702832698822, -0.30562475323677063, -1.3990213871002197, -0.3572380840778351, 0.46852102875709534, 1.6001250743865967, -0.6716788411140442, 0.4557623863220215, -0.595888078212738, 1.0713096857070923, 0.631894052028656, -0.21799308061599731, -1.9295806884765625, 5.041192054748535, 0.7145275473594666, -1.1904428005218506, 2.4639408588409424, 0.5661069750785828, -0.6353181004524231, 2.124469757080078, 1.5363502502441406, 1.9918022155761719, 2.4625837802886963, -3.1333532333374023, -3.496309995651245, -0.3549874424934387, 0.6980165243148804, -0.584473729133606, 0.1530473232269287, 1.272454023361206, -3.3580322265625, -1.8927383422851562, -1.7023639678955078, 0.0681949257850647, -0.5501611232757568, 1.0359281301498413, 1.5569018125534058, -0.8603560924530029, -0.18971821665763855, 0.2819945216178894, -0.6404376029968262, -1.9462544918060303, 2.1325769424438477, 0.31562867760658264, -0.2640477418899536, 3.835646152496338, 2.1935036182403564, -0.2428663820028305, 0.29159149527549744, 2.999608278274536, 1.022957682609558, 1.2850492000579834, -0.8405970335006714, -0.2706320583820343, 0.7537488341331482, 0.3153214454650879, -1.7343086004257202, -0.09320396184921265, -0.20369285345077515, -0.5173112154006958, 1.3397114276885986, 4.168344020843506, -0.2918035387992859, 0.6433334350585938, -0.9658304452896118, -2.9365766048431396, 0.9708561897277832, 1.147916555404663, -1.124323844909668, -2.4202799797058105, 0.18329977989196777, 0.41713106632232666, -1.7227891683578491, 2.065124988555908, 0.2335415482521057, -0.6641486287117004, -0.19171549379825592, -1.031523585319519, 0.7529399394989014, 1.7688578367233276, -1.9682557582855225, 0.49589502811431885, -3.697719097137451, -0.9548696279525757, -0.11818724870681763, 0.3742334842681885, 1.6055850982666016, 0.5282329320907593, -1.5405943393707275, -2.119020462036133, -0.39240655303001404, 2.8382630348205566, -0.8521606922149658, -0.5705037117004395, 1.791038155555725, -1.8748427629470825, 1.7558897733688354, 2.419956684112549, 0.22888438403606415, -0.46960726380348206, 1.3214960098266602, -2.1437289714813232, -1.7898051738739014, 0.7997987270355225, -0.18533319234848022, -1.2233963012695312, 1.1619118452072144, 3.3850584030151367, 0.2216678261756897, -0.5615626573562622, 0.08447080850601196, -0.5380212068557739, 0.9189618825912476, 1.9352036714553833, -4.3633131980896, -5.4887542724609375, -0.5112060308456421, -1.3469784259796143, 1.0105433464050293, -1.3330870866775513, -1.9393205642700195, -0.4987707734107971, -0.5386933088302612, 0.10882873088121414, -1.0240055322647095, 0.8327630758285522, -0.19453483819961548, -0.06580007076263428, -0.38059911131858826, -0.946746826171875, 1.1801886558532715, 0.47046226263046265, -1.8208264112472534, -1.59394109249115, -0.9268869161605835, -3.0747690200805664, -2.0668704509735107, 2.9152040481567383, -0.5135101079940796, 0.9614248275756836, 1.580495834350586, 3.242316722869873, -0.6792274117469788, -0.6249512434005737, -2.0562918186187744, 1.060532569885254, -1.0088801383972168, -1.3322365283966064, -0.7354323863983154, 0.3423440456390381, 3.2076077461242676, 0.6706776022911072, -0.7782092094421387, 1.0818989276885986, -2.096510171890259, 0.28123822808265686, 1.2050390243530273, -1.0133447647094727, 3.0873429775238037, 2.4952290058135986, -3.9559178352355957, -0.6755169034004211, -0.42171263694763184, -2.881734848022461, 0.13712453842163086, -0.3317200541496277, 0.2414916753768921, 0.344603955745697, 1.5477299690246582, -2.4115219116210938, -0.07134771347045898, -1.5756832361221313, 0.8206695914268494, 2.7857706546783447, -0.74559086561203, 1.5469216108322144, -0.6174997091293335, -0.07986584305763245, -0.2009907364845276, 0.5511897802352905, 0.22605323791503906, 1.341469645500183, -0.8372774124145508, -1.0253219604492188, -1.3119292259216309, -0.20209017395973206, -0.27001044154167175, -0.40046489238739014, 1.8022441864013672, -1.573266863822937, 0.47265341877937317, 1.295064926147461, 0.948239266872406, 1.3430891036987305, -1.8811795711517334, 0.9557223320007324, -3.453221559524536, -0.44091522693634033, -0.6268593668937683, 3.0055298805236816, 0.797895073890686, 1.5495884418487549, 2.1041696071624756, -1.5540556907653809, -2.045858860015869, 1.865817904472351, -3.514321804046631, -2.806062698364258, 1.4187027215957642, 5.054436206817627, 0.02451610565185547, -2.0793585777282715, 0.21840119361877441, 1.528731107711792, -1.4292776584625244, -4.401788234710693, -0.6261420249938965, -1.6413283348083496, 0.8660252690315247, 0.34526556730270386, -2.3155264854431152, -1.9937291145324707, 1.2957059144973755, 1.5099258422851562, -0.46772560477256775, 1.6317384243011475, 0.6944578886032104, 0.10839077830314636, -2.2028350830078125, -1.4726005792617798, -0.6678212881088257, -0.07919396460056305, -4.630686283111572, 0.1503468155860901, -2.2665255069732666, -2.6289873123168945, 0.309762179851532, 0.16505098342895508, -0.6195665001869202, 5.620512962341309, -1.4403492212295532, 2.233668088912964, 1.2071846723556519, 2.808323383331299, 1.859448790550232, -1.280734658241272, -1.4596877098083496, 1.6583393812179565, 0.5225749015808105, -0.6150479316711426, -0.13146786391735077, -0.8789831399917603, -2.4025983810424805, 1.894092082977295, -2.0053019523620605, 0.09031973779201508, 0.08636897802352905, 2.3073363304138184, 2.903981924057007, 0.8879191279411316, 0.10823836922645569, 0.061086833477020264, -3.0958406925201416, -0.9348191022872925, 0.32966750860214233, 1.645080327987671, -1.5060969591140747, 2.889833927154541, 0.7220166325569153, -2.592968463897705, 1.240052342414856, -1.3093092441558838, -1.7870354652404785, 0.5439201593399048, 0.152207612991333, -1.2068092823028564, 0.7565721273422241, -0.6882076263427734, 0.156082421541214, -2.4447543621063232, 0.725860595703125, 0.6693576574325562, -1.3227293491363525, 0.7238932847976685, 2.523155927658081, -0.17455315589904785, 2.4442732334136963, 1.8923221826553345, 0.143675297498703, 4.2218098640441895, 2.9876556396484375, 1.1542727947235107, -0.7410760521888733, -2.4621939659118652, 1.849006175994873, 2.542747974395752, 0.6511252522468567, 0.12687592208385468, -1.9698662757873535, -0.8965742588043213, -0.6384405493736267, -2.5274031162261963, 2.689939260482788, 2.8979597091674805, -2.144012451171875, 2.507465124130249, 2.124019145965576, -3.07715106010437, -0.19657272100448608, -2.6601572036743164, 3.0770697593688965, 0.9113795757293701, 0.16371086239814758, 0.9241726994514465, -2.145846366882324, 0.2893078029155731, 1.149050235748291, -2.0131850242614746, 0.28350168466567993, -0.6367287039756775, 0.17245659232139587, -0.06363636255264282, -0.9476150870323181, -0.5372418165206909, 0.6385959982872009, -2.709520101547241, 0.886589765548706, 2.718010187149048, -1.128220558166504, -1.549547791481018, -1.7000219821929932, 0.3716769516468048, -2.7428202629089355, 1.1194783449172974, 0.2062058448791504, -1.2430405616760254, -1.8142046928405762, -0.9075547456741333, -1.8134117126464844, -2.340646743774414, 1.4139233827590942, 0.6183009147644043, 0.33447104692459106, 0.3624991774559021, 1.3658473491668701, -0.0407494455575943, 0.5203675627708435, -0.3385128378868103, 0.9571044445037842, -0.5226783752441406, 0.46014273166656494, 1.7683192491531372, 0.7030844688415527, -1.2289724349975586, 1.0533058643341064, -0.9923882484436035, -0.3956241011619568, 1.3381683826446533, 1.2544994354248047, 1.3241618871688843, 1.3365920782089233, -0.5681320428848267, -0.8633374571800232, -0.43631479144096375, 0.5816556811332703, -1.177154302597046, 3.2616868019104004, 1.594834327697754, 0.41899436712265015, -2.755777359008789, -1.396474003791809, 0.6118651032447815, 0.5920096039772034, -1.4329599142074585, 0.2430294156074524, 5.4499053955078125, -1.1316587924957275, 0.8481464982032776, 3.4170494079589844, 2.432079315185547, -0.8513273000717163, -2.7346761226654053, 3.6897263526916504, 0.7019626498222351, -2.2985546588897705, 1.439795732498169, 0.4497212767601013, 0.2084282636642456, -1.2636802196502686, 0.8402515649795532, 0.15531671047210693, -2.1282646656036377, -2.7010695934295654, -0.8099288940429688, -1.8762476444244385, -0.5206154584884644, 0.32814231514930725, -0.3092863857746124, 0.18415968120098114, 1.0453529357910156, -3.156956434249878, 2.8869616985321045, -0.2798561155796051, 1.1277021169662476, -0.6312505006790161, 2.812030553817749, 1.4466228485107422, 0.9807230234146118, -0.23874978721141815, 0.16868698596954346, -1.4819538593292236, 0.972136378288269]"
